3.015; 509.76; 0.0; 33.0; 23.44; 7.68; 
3.018; 553.92; 0.0; 37.0; 22.38; 1047.04; 
3.018; 510.72; 0.0; 40.0; 22.36; 332.8; 
3.018; 550.72; 0.0; 37.0; 22.06; 1277.44; 
3.018; 502.72; 0.0; 42.0; 22.06; 499.2; 
3.022; 461.76; 1.0; 36.0; 22.22; 22.22; 
3.027; 0.0; 0.0; 0.0; 1.0; 1.0; 
3.029; 429.76; 1.0; 37.0; 20.88; 20.88; 
3.030; 440.0; 1.0; 39.0; 20.72; 20.72; 
3.031; 570.88; 1.0; 42.0; 22.06; 22.06; 
3.032; 619.84; 0.0; 35.0; 22.14; 22.14; 
3.033; 635.84; 1.0; 37.0; 22.78; 22.78; 
3.033; 556.8; 1.0; 35.0; 22.5; 22.5; 
3.033; 536.96; 0.0; 34.0; 22.9; 22.9; 
3.044; 0.0; 0.0; 0.0; 1.0; 1.0; 
3.045; 0.0; 0.0; 0.0; 1.0; 1.0; 
3.046; 435.84; 0.0; 43.0; 22.76; 22.76; 
3.048; 435.84; 0.0; 35.0; 368.64; 368.64; 
3.049; 432.0; 1.0; 37.0; 230.4; 230.4; 
3.049; 496.96; 1.0; 38.0; 23.04; 23.04; 
3.049; 505.92; 1.0; 42.0; 23.72; 23.72; 
3.049; 522.88; 1.0; 43.0; 22.88; 22.88; 
3.049; 532.8; 1.0; 34.0; 22.34; 22.34; 
3.050; 481.92; 0.0; 35.0; 622.08; 622.08; 
4.003; 416.96; 0.0; 3748.0; 24.96; 24.96; 
4.004; 512.0; 1.0; 3998.0; 21.9; 21.9; 
4.005; 480.96; 1.0; 3848.0; 53.3333; 6389.76; 
4.005; 498.88; 1.0; 3898.0; 0.0; 10.24; 
4.005; 493.76; 1.0; 3798.0; 73.3333; 5816.32; 
4.005; 512.0; 1.0; 5146.0; 32.9412; 7.68; 
4.005; 470.72; 0.0; 3748.0; 95.6863; 1.0; 
4.005; 498.88; 0.0; 3698.0; 50.9804; 1.0; 
4.011; 0.0; 0.0; 0.0; 1.0; 1.0; 
4.013; 0.0; 0.0; 0.0; 1.0; 1.0; 
4.015; 494.72; 1.0; 3998.0; 0.0; 1036.8; 
4.015; 518.72; 0.0; 3898.0; 0.0; 1582.08; 
4.015; 488.0; 0.0; 3948.0; 0.0; 17.92; 
4.015; 470.72; 0.0; 5171.0; 0.0; 1464.32; 
4.018; 515.84; 0.0; 5146.0; 1067.52; 1067.52; 
4.020; 443.84; 0.0; 3848.0; 21.38; 21.38; 
4.021; 443.84; 0.0; 3848.0; 21.42; 21.42; 
4.022; 499.84; 1.0; 32.0; 0.0; 3020.8; 
4.022; 494.72; 1.0; 38.0; 0.0; 125.44; 
4.022; 522.88; 1.0; 38.0; 0.0; 2001.92; 
4.022; 602.88; 1.0; 39.0; 0.0; 1326.08; 
4.026; 507.84; 0.0; 34.0; 23.58; 23.58; 
4.031; 0.0; 0.0; 0.0; 1.0; 1.0; 
4.033; 473.92; 0.0; 35.0; 21.92; 21.92; 
4.034; 474.88; 1.0; 34.0; 21.06; 21.06; 
4.035; 510.72; 0.0; 33.0; 0.0; 22.3; 
4.036; 612.8; 0.0; 35.0; 22.98; 22.98; 
4.037; 580.8; 1.0; 34.0; 0.0; 1.0; 
4.037; 461.76; 1.0; 32.0; 0.0; 1.0; 
4.037; 580.8; 1.0; 40.0; 0.0; 1.0; 
4.037; 577.92; 1.0; 36.0; 0.0; 1.0; 
4.050; 436.8; 0.0; 35.0; 22.96; 22.96; 
4.051; 0.0; 0.0; 0.0; 1.0; 1.0; 
4.052; 464.0; 1.0; 37.0; 0.0; 409.6; 
4.052; 446.72; 0.0; 37.0; 0.0; 294.4; 
4.052; 461.76; 0.0; 35.0; 0.0; 250.88; 
4.053; 468.8; 0.0; 38.0; 744.96; 744.96; 
5.008; 458.88; 0.0; 35.0; 0.0; 140.8; 
5.008; 649.92; 0.0; 37.0; 0.0; 148.48; 
5.008; 489.92; 0.0; 34.0; 0.0; 1543.68; 
5.008; 483.84; 0.0; 35.0; 0.0; 716.8; 
5.008; 475.84; 0.0; 41.0; 0.0; 0.0; 
5.008; 453.76; 0.0; 40.0; 0.0; 0.0; 
5.008; 504.96; 0.0; 35.0; 0.0; 0.0; 
5.009; 449.92; 0.0; 46.0; 3210.24; 3210.24; 
5.010; 448.0; 0.0; 37.0; 0.0; 0.0; 
5.011; 481.92; 0.0; 35.0; 215.04; 215.04; 
5.022; 432.96; 0.0; 39.0; 302.08; 302.08; 
5.023; 426.88; 1.0; 41.0; 1392.64; 1392.64; 
5.023; 432.0; 1.0; 41.0; 10.1961; 1.0; 
5.024; 424.96; 0.0; 38.0; 0.0; 10.24; 
5.024; 461.76; 0.0; 36.0; 0.0; 61.44; 
5.025; 464.96; 0.0; 37.0; 15.36; 15.36; 
5.030; 456.96; 0.0; 39.0; 1500.16; 1500.16; 
5.031; 429.76; 0.0; 31.0; 1075.2; 1075.2; 
5.032; 427.84; 0.0; 38.0; 2385.92; 2385.92; 
5.042; 460.8; 0.0; 35.0; 26.18; 26.18; 
6.007; 494.72; 0.0; 39.0; 24.7059; 64.0; 
6.007; 497.92; 0.0; 43.0; 10.1961; 0.0; 
6.008; 516.8; 1.0; 38.0; 209.92; 209.92; 
6.009; 468.8; 0.0; 42.0; 2.56; 2.56; 
6.010; 465.92; 0.0; 34.0; 1031.68; 1031.68; 
6.011; 434.88; 0.0; 43.0; 1392.64; 1392.64; 
6.012; 493.76; 1.0; 35.0; 1392.64; 1392.64; 
6.015; 545.92; 0.0; 41.0; 122.88; 122.88; 
6.019; 602.88; 1.0; 42.0; 558.08; 558.08; 
6.024; 504.0; 1.0; 45.0; 558.08; 558.08; 
6.025; 465.92; 1.0; 43.0; 509.44; 509.44; 
6.026; 420.8; 0.0; 42.0; 0.0; 0.0; 
6.027; 429.76; 0.0; 36.0; 10.24; 10.24; 
6.028; 0.0; 0.0; 0.0; 112.64; 112.64; 
6.030; 520.0; 0.0; 32.0; 253.44; 253.44; 
6.031; 492.8; 1.0; 38.0; 0.0; 281.6; 
6.031; 462.72; 1.0; 40.0; 0.0; 235.52; 
6.032; 467.84; 1.0; 39.0; 250.88; 250.88; 
6.034; 0.0; 0.0; 0.0; 143.36; 143.36; 
6.036; 0.0; 0.0; 0.0; 3783.68; 3783.68; 
6.037; 480.96; 1.0; 41.0; 430.08; 430.08; 
6.038; 474.88; 1.0; 39.0; 1198.08; 1198.08; 
6.038A; 472.0; 1.0; 39.0; 20.32; 20.32; 
6.050; 0.0; 0.0; 0.0; 1.0; 1.0; 
